sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT ( lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY ( cm);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature ( °C);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.7621;9.6151;-0.182;2.5499;9.4686;-0.1175;-0.7878;0.1465;-0.0645;0.0644;-0.0308;0.0947;0.0;-33.78;-18.42;0.12;1.95;-75.21;-88.39;0.0;868.18;59.013;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;444217;2014-11-08 14:00:31:221
1.7621;9.6151;-0.182;2.5499;9.4686;-0.1175;-0.7878;0.1465;-0.0645;0.0644;-0.0308;0.0947;0.0;-33.78;-18.42;0.12;1.95;-75.21;-88.39;0.0;868.1;59.013;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;435422;2014-11-08 14:00:31:236
0.4884;9.5577;-2.3367;1.2884;9.3993;-2.4827;-0.8;0.1584;0.1459;0.7126;0.6176;-1.0397;0.0;-31.5;-19.2;8.46;334.82;-73.43;-124.57;0.0;868.07;59.013;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;444717;2014-11-08 14:00:31:721
0.4884;9.5577;-2.3367;1.2884;9.3993;-2.4827;-0.8;0.1584;0.1459;0.7126;0.6176;-1.0397;0.0;-31.5;-19.2;8.46;334.82;-73.43;-124.57;0.0;868.07;59.013;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;435922;2014-11-08 14:00:31:736
-2.1452;9.8067;-2.5187;0.3989;9.545;-2.2147;-2.7356;0.3575;-0.4381;-0.3632;1.2715;-0.3968;0.0;-23.94;-28.14;-4.2;265.07;-74.16;-165.86;0.0;868.06;59.013;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;445217;2014-11-08 14:00:32:221
-0.6608;8.5808;-1.8866;0.3989;9.545;-2.2147;-2.7356;0.3575;-0.4381;-0.3632;1.2715;-0.3968;0.0;-23.94;-28.14;-4.2;265.07;-74.16;-165.86;0.0;868.06;59.013;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;436422;2014-11-08 14:00:32:236
1.2354;9.5481;0.9673;1.2353;9.7122;-0.563;-0.0478;-0.0205;1.5494;-0.1283;0.4716;0.1353;0.0;-25.74;-23.58;-11.94;235.22;-79.74;175.91;0.0;868.05;59.013;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;445717;2014-11-08 14:00:32:721
1.2354;9.5481;0.9673;1.2353;9.7122;-0.563;-0.0478;-0.0205;1.5494;-0.1283;0.4716;0.1353;5.0;-25.74;-23.58;-11.94;235.22;-79.74;175.91;0.0;868.05;59.013;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;436922;2014-11-08 14:00:32:736
1.3216;11.7795;-5.1811;1.9874;9.6031;0.026;-0.6466;1.9369;-4.2302;-0.431;-3.1734;0.1949;0.0;-30.48;-20.76;-2.46;338.25;-78.33;-104.52;0.0;868.1;55.471;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;446217;2014-11-08 14:00:33:221
1.3216;11.7795;-5.1811;1.9874;9.6031;0.026;-0.6466;1.9369;-4.2302;-0.431;-3.1734;0.1949;0.0;-30.48;-20.76;-2.46;338.25;-78.33;-104.52;0.0;868.1;55.471;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;437423;2014-11-08 14:00:33:237
3.0933;10.8122;-1.8483;1.7259;9.5564;-1.3662;-0.7682;0.164;0.6575;0.1264;-0.9933;-0.0095;0.0;-27.96;-20.52;12.3;348.21;-77.87;-126.52;0.0;868.12;55.471;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;446718;2014-11-08 14:00:33:722
3.0933;10.8122;-1.8483;1.7259;9.5564;-1.3662;-0.7682;0.164;0.6575;0.1264;-0.9933;-0.0095;0.0;-27.96;-20.52;12.3;348.21;-77.87;-126.52;0.0;868.12;55.471;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;437923;2014-11-08 14:00:33:737
1.1971;9.6822;-0.4693;1.6977;9.5933;-1.1212;-1.0369;0.1846;0.2018;0.0959;0.0024;-0.0278;0.0;-25.98;-20.7;15.72;357.81;-78.03;-123.44;0.0;868.11;55.471;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;447218;2014-11-08 14:00:34:222
1.1971;9.6822;-0.4693;1.6977;9.5933;-1.1212;-1.0369;0.1846;0.2018;0.0959;0.0024;-0.0278;0.0;-25.98;-20.7;15.72;357.81;-78.03;-123.44;0.0;868.11;55.471;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;438423;2014-11-08 14:00:34:237
1.5227;9.663;-0.5363;1.666;9.6243;-0.8765;-0.1433;0.0387;0.3402;0.04;-0.0153;0.0492;0.0;-25.68;-20.88;15.66;4.77;-78.98;-117.55;0.0;868.04;59.477;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;447719;2014-11-08 14:00:34:723
1.8675;9.7109;-0.2298;1.666;9.6243;-0.8765;-0.1433;0.0387;0.3402;0.04;-0.0153;0.0492;0.0;-25.74;-21.12;15.72;4.54;-78.93;-117.75;0.0;868.04;59.477;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;438926;2014-11-08 14:00:34:740
1.2641;9.7109;-0.6225;1.5976;9.652;-0.6763;0.6147;0.5665;-0.9709;-0.1891;-0.733;-0.2416;0.0;-25.14;-21.3;16.08;10.33;-78.88;-113.88;0.0;868.07;59.117;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;448220;2014-11-08 14:00:35:224
1.2641;9.7109;-0.6225;1.5976;9.652;-0.6763;0.6147;0.5665;-0.9709;-0.1891;-0.733;-0.2416;0.0;-25.14;-21.3;16.08;10.33;-78.88;-113.88;0.0;868.15;59.117;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;439427;2014-11-08 14:00:35:241
1.3695;11.0899;-3.3232;0.7929;9.5262;-2.1894;2.5111;-0.2654;0.5901;-1.0766;-0.5345;0.0834;0.0;-22.38;-20.4;20.34;340.15;-74.64;-147.99;0.0;868.08;56.523;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;448720;2014-11-08 14:00:35:724
1.8675;9.9982;0.8523;0.7929;9.5262;-2.1894;2.5111;-0.2654;0.5901;-1.0766;-0.5345;0.0834;0.0;-22.38;-20.4;20.34;340.15;-74.64;-147.99;0.0;868.08;56.523;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;439927;2014-11-08 14:00:35:741
0.0958;9.6917;0.5938;1.5256;9.6873;0.0136;-1.3149;0.0141;0.8196;-0.241;-1.4652;-0.0195;0.0;-11.4;-23.52;24.18;73.98;-81.05;-89.49;0.0;868.11;57.925;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;449220;2014-11-08 14:00:36:224
0.0958;9.6917;0.5938;1.5147;9.6841;0.3076;-1.6392;0.18;-0.5758;-0.5886;-0.9478;0.2978;0.0;-11.4;-23.52;24.18;73.98;-81.05;-89.49;0.0;868.11;57.925;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;440447;2014-11-08 14:00:36:261
1.5131;9.0597;-2.3367;-0.2483;9.6828;-1.5334;1.7615;-0.6232;-0.8034;0.4746;0.3589;-0.5174;0.0;1.44;-27.12;23.1;351.64;-80.89;170.8;0.0;868.14;58.53;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;449720;2014-11-08 14:00:36:724
1.9441;8.3701;-1.6281;-0.2483;9.6828;-1.5334;1.7615;-0.6232;-0.8034;0.4746;0.3589;-0.5174;0.0;1.44;-27.12;23.1;351.64;-80.89;170.8;0.0;868.14;58.53;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;440948;2014-11-08 14:00:36:762
-0.3065;7.5274;-3.6296;-0.8099;9.6781;-1.3599;0.5034;-2.1507;-2.2697;0.3876;-0.5299;0.4578;0.0;13.74;-23.4;24.96;358.22;-80.71;149.22;0.0;868.04;55.672;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;450221;2014-11-08 14:00:37:225
-0.3065;7.5274;-3.6296;-0.8099;9.6781;-1.3599;0.5034;-2.1507;-2.2697;0.3876;-0.5299;0.4578;0.0;13.74;-23.4;24.96;358.22;-80.71;149.22;0.0;868.08;55.672;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;441448;2014-11-08 14:00:37:262
1.0151;9.6917;0.7757;1.009;9.7537;-0.1325;0.0062;-0.062;0.9082;-0.6946;-1.0299;0.2715;0.0;17.34;-21.42;24.66;77.94;-83.8;-140.58;0.0;868.08;55.672;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;450721;2014-11-08 14:00:37:725
1.0151;9.6917;0.7757;1.009;9.7537;-0.1325;0.0062;-0.062;0.9082;-0.6946;-1.0299;0.2715;0.0;17.4;-22.5;23.1;122.71;-84.04;-97.48;0.0;868.08;55.672;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;441948;2014-11-08 14:00:37:762
3.2657;9.3948;-1.1205;0.42;9.7288;-1.1592;2.5201;1.6197;0.1057;0.8635;-1.2737;-0.2819;0.0;17.4;-26.34;16.5;72.56;-82.78;-160.08;0.0;868.02;58.039;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;451221;2014-11-08 14:00:38:225
3.2657;9.3948;-1.1205;0.571;9.6863;-1.4214;2.6947;-0.2914;0.3009;0.2477;-0.3296;0.0122;0.0;17.4;-26.34;16.5;72.56;-82.78;-160.08;0.0;868.02;58.039;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;442448;2014-11-08 14:00:38:262
3.2848;8.7819;-0.5171;2.6044;9.3032;-1.6849;1.4849;-0.5021;-1.3988;0.4215;-0.5849;0.0483;0.0;18.72;-29.94;9.18;138.93;-70.56;-122.71;0.0;868.09;60.149;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;451722;2014-11-08 14:00:38:726
3.2848;8.7819;-0.5171;2.6044;9.3032;-1.6849;1.4849;-0.5021;-1.3988;0.4215;-0.5849;0.0483;0.0;18.78;-30.36;7.68;140.27;-71.56;-122.9;0.0;868.09;60.149;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;442948;2014-11-08 14:00:38:762
3.9265;8.9926;-1.6951;2.7261;9.2764;-1.6392;0.779;-0.2934;-0.2761;-0.0593;-0.285;0.0284;0.0;18.42;-31.2;5.04;149.17;-70.76;-120.4;0.0;868.08;60.947;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;452223;2014-11-08 14:00:39:227
3.9265;8.9926;-1.6951;2.7261;9.2764;-1.6392;0.779;-0.2934;-0.2761;-0.0593;-0.285;0.0284;0.0;18.42;-31.2;5.04;149.17;-70.76;-120.4;0.0;868.08;60.947;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;443448;2014-11-08 14:00:39:262
3.9456;8.7532;-1.6951;3.3073;9.0985;-1.5653;1.0023;-0.4315;-0.2255;-0.0223;-0.2709;0.1206;0.0;16.5;-32.52;2.46;159.66;-69.96;-115.87;0.0;868.14;55.735;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;452724;2014-11-08 14:00:39:728
3.9456;8.3701;-1.6472;3.3073;9.0985;-1.5653;1.0023;-0.4315;-0.2255;-0.0223;-0.2709;0.1206;0.0;15.66;-32.7;1.62;160.86;-68.09;-115.33;0.0;868.14;55.735;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;443948;2014-11-08 14:00:39:762
3.8882;8.8011;-1.1588;2.6083;9.2765;-1.8207;0.6957;-0.4945;0.8151;-0.3702;-1.0171;-0.5818;0.0;14.88;-32.88;-0.9;161.25;-71.07;-124.92;0.0;868.18;47.823;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;453224;2014-11-08 14:00:40:228
3.8882;8.8011;-1.1588;2.4333;9.3484;-1.6902;1.5028;0.1326;-0.1964;-0.4859;-1.1286;-0.2037;0.0;14.88;-32.88;-0.9;161.25;-71.07;-124.92;0.0;868.18;47.823;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;444448;2014-11-08 14:00:40:262
1.1109;9.7109;-0.3352;1.9473;9.4562;-1.7198;-0.8076;-0.0422;1.241;-0.4404;-1.2886;-0.2007;0.0;13.86;-30.48;-9.96;175.85;-74.64;-131.45;0.0;868.06;51.517;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;453725;2014-11-08 14:00:40:729
1.1109;9.7109;-0.3352;1.9473;9.4562;-1.7198;-0.8076;-0.0422;1.241;-0.4404;-1.2886;-0.2007;0.0;13.86;-30.48;-9.96;175.85;-74.64;-131.45;0.0;868.06;51.517;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;444948;2014-11-08 14:00:40:762
0.2203;9.7588;0.1437;0.2918;9.7975;-0.3055;0.1966;-0.0484;0.2576;-0.2825;-1.1332;-0.1332;0.0;10.32;-26.52;-20.58;193.2;-85.67;-140.23;0.0;868.06;48.891;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;454225;2014-11-08 14:00:41:229
0.2586;9.7396;-0.1149;0.2918;9.7975;-0.3055;0.1966;-0.0484;0.2576;-0.2825;-1.1332;-0.1332;0.0;7.8;-25.02;-23.46;203.52;-87.53;-136.31;0.0;868.06;48.891;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;445449;2014-11-08 14:00:41:263
0.0;11.9327;-1.1588;-0.2222;9.7795;-0.6946;3.5837;1.3775;-0.1961;1.6658;-2.7098;-0.4847;0.0;-2.04;-20.94;-28.32;341.32;-87.34;-22.11;0.0;868.07;47.921;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;454725;2014-11-08 14:00:41:729
0.0;11.9327;-1.1588;-0.2222;9.7795;-0.6946;3.5837;1.3775;-0.1961;1.6658;-2.7098;-0.4847;0.0;-2.04;-20.94;-28.32;341.32;-87.34;-22.11;0.0;868.05;47.921;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;445949;2014-11-08 14:00:41:763
-1.8675;10.3046;-3.802;0.7942;9.7143;-1.0825;-0.392;-0.4248;-1.599;-0.2355;0.4035;-0.0877;0.0;-12.9;-22.62;-22.8;240.01;-82.13;-143.73;0.0;868.08;55.982;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;455225;2014-11-08 14:00:42:229
-1.8675;10.3046;-3.802;0.5542;9.7308;-1.0838;-2.2684;0.411;-2.0287;0.1897;0.952;-0.7492;0.0;-12.9;-22.62;-22.8;240.01;-82.13;-143.73;0.0;868.08;55.982;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;446449;2014-11-08 14:00:42:263
0.2586;13.8289;-3.055;1.2439;9.5226;-1.9857;0.3458;3.5976;-0.0446;-0.4591;0.4722;1.124;0.0;-13.92;-27.48;-17.64;222.36;-79.32;-167.44;0.0;868.02;56.543;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;455725;2014-11-08 14:00:42:729
0.2586;13.8289;-3.055;1.2439;9.5226;-1.9857;0.3458;3.5976;-0.0446;-0.4591;0.4722;1.124;0.0;-13.92;-27.48;-17.64;222.36;-79.32;-167.44;0.0;868.02;56.543;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;446950;2014-11-08 14:00:42:764
1.8483;9.6247;0.0958;1.6763;9.6556;-0.3609;-0.5941;0.0266;0.6482;-0.533;-0.7178;0.1793;0.0;-12.54;-27.24;-20.22;258.19;-78.44;-121.99;0.0;868.09;58.306;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;456225;2014-11-08 14:00:43:229
0.7949;9.5768;0.2777;1.6763;9.6556;-0.3609;-0.5941;0.0266;0.6482;-0.533;-0.7178;0.1793;0.0;-12.54;-27.24;-20.22;258.19;-78.44;-121.99;0.0;868.09;58.306;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;447451;2014-11-08 14:00:43:265
0.3065;11.5592;-0.4788;0.5561;9.7887;0.2082;0.1813;2.259;-1.2042;0.2615;0.0648;-0.1689;0.0;-19.14;-20.88;-23.46;330.03;-84.08;-67.32;0.0;868.1;50.569;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;456725;2014-11-08 14:00:43:729
0.3065;11.5592;-0.4788;0.5561;9.7887;0.2082;0.1813;2.259;-1.2042;0.2615;0.0648;-0.1689;0.0;-19.14;-20.88;-23.46;330.03;-84.08;-67.32;0.0;868.1;50.569;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;447952;2014-11-08 14:00:43:766
0.996;8.8298;-2.6815;0.8676;9.6521;-1.5017;0.3965;-1.0234;-0.6339;-0.2776;1.0431;-0.3125;0.0;-22.8;-21.12;-18.54;245.94;-79.08;-157.79;0.0;868.13;50.372;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;457227;2014-11-08 14:00:44:231
0.996;8.8298;-2.6815;1.0375;9.7057;-0.9448;-1.0375;0.1201;-2.9913;-0.5336;0.682;-0.5773;0.0;-22.86;-22.02;-17.22;256.06;-79.81;-149.98;0.0;868.1;50.372;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;448452;2014-11-08 14:00:44:266
0.7087;10.8888;2.8635;2.5482;9.2163;-2.1764;0.6887;-0.8079;-0.0167;0.1973;0.2398;1.073;1.0;-20.04;-26.28;-13.98;254.52;-74.33;-144.37;0.0;868.01;58.184;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;457727;2014-11-08 14:00:44:731
0.7087;10.8888;2.8635;2.5482;9.2163;-2.1764;0.6887;-0.8079;-0.0167;0.1973;0.2398;1.073;0.0;-20.04;-26.28;-13.98;254.52;-74.33;-144.37;0.0;868.01;58.184;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;448953;2014-11-08 14:00:44:767
0.7566;9.8833;-0.3543;0.8569;9.7664;-0.2306;-0.0812;0.0402;1.3798;0.2355;-0.6292;0.004;0.0;-19.26;-25.32;-16.02;308.56;-81.21;-94.05;0.0;868.07;58.184;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;458227;2014-11-08 14:00:45:231
2.3463;9.845;-1.3503;0.8569;9.7664;-0.2306;-0.0812;0.0402;1.3798;0.2355;-0.6292;0.004;0.0;-20.58;-24.18;-15.78;303.59;-84.81;-105.06;0.0;868.07;58.184;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;449454;2014-11-08 14:00:45:268
2.8922;9.3853;-1.0056;2.0493;9.5741;-0.5543;0.364;-0.0643;-1.1791;-0.1271;-1.2281;0.1701;0.0;-26.58;-19.92;-11.22;321.88;-80.8;-101.69;0.0;868.08;58.184;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;458728;2014-11-08 14:00:45:732
2.8922;9.3853;-1.0056;2.0493;9.5741;-0.5543;0.364;-0.0643;-1.1791;-0.1271;-1.2281;0.1701;0.0;-26.58;-19.92;-11.22;321.88;-80.8;-101.69;0.0;868.08;58.184;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;449954;2014-11-08 14:00:45:768
2.308;9.6343;-1.2929;2.474;9.4528;-0.8332;-0.6257;0.3922;-0.2107;-0.0809;0.2844;-0.0803;0.0;-30.96;-17.7;-0.3;337.19;-74.56;-108.61;0.0;868.14;58.184;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;459230;2014-11-08 14:00:46:234
2.308;9.6343;-1.2929;2.5401;9.4189;-1.0012;-0.3566;0.0047;0.2351;0.0498;-0.0562;0.0034;0.0;-30.96;-17.7;-0.3;337.19;-74.56;-108.61;0.0;868.14;58.184;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;450454;2014-11-08 14:00:46:268
2.2314;9.6343;-0.5746;2.6241;9.3693;-1.2252;-0.6513;0.2746;0.7559;-0.0107;0.1026;-0.022;0.0;-31.5;-17.4;3.78;337.95;-72.82;-115.03;0.0;868.03;57.369;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;459730;2014-11-08 14:00:46:734
2.2314;9.6343;-0.5746;2.6241;9.3693;-1.2252;-0.6513;0.2746;0.7559;-0.0107;0.1026;-0.022;0.0;-31.5;-17.4;3.78;337.95;-72.82;-115.03;0.0;868.03;57.369;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;450954;2014-11-08 14:00:46:768
1.992;9.6534;-0.6225;2.5839;9.4103;-0.9695;-0.6207;0.1569;0.4045;-0.0293;-0.0446;0.0095;0.0;-31.68;-17.28;2.16;339.18;-73.65;-110.57;0.0;868.12;55.309;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;460230;2014-11-08 14:00:47:234
1.992;9.6534;-0.6225;2.5839;9.4103;-0.9695;-0.6207;0.1569;0.4045;-0.0293;-0.0446;0.0095;0.0;-31.68;-17.28;2.16;339.18;-73.65;-110.57;0.0;868.12;55.309;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;451454;2014-11-08 14:00:47:268
2.0111;9.6534;-0.5746;2.5832;9.4201;-0.8716;-0.5912;0.2333;0.2491;-0.015;-0.0675;0.0061;0.0;-31.86;-17.34;1.68;341.57;-73.86;-108.65;0.0;868.19;55.309;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;460813;2014-11-08 14:00:47:817
2.0111;9.6534;-0.5746;2.5832;9.4201;-0.8716;-0.5912;0.2333;0.2491;-0.015;-0.0675;0.0061;0.0;-31.86;-17.34;1.68;341.57;-73.86;-108.65;0.0;868.19;55.309;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;452005;2014-11-08 14:00:47:819
2.0877;9.6151;-0.6321;2.6061;9.4317;-0.6489;-0.5088;0.193;-0.0023;-0.0238;-0.0122;0.0205;0.0;-31.86;-17.22;2.76;349.46;-74.11;-103.98;0.0;868.14;49.093;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;461314;2014-11-08 14:00:48:318
2.0877;9.6151;-0.6321;2.618;9.427;-0.6692;-0.5207;0.2168;0.0084;-0.0272;-0.0272;0.0171;0.0;-31.86;-17.22;2.76;349.46;-74.11;-103.98;0.0;868.14;49.093;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;452508;2014-11-08 14:00:48:322
2.0877;9.6247;-0.6129;2.5986;9.4336;-0.6522;-0.53;0.1528;0.0967;-0.0275;-0.0247;0.0116;0.0;-31.74;-17.28;2.76;349.02;-74.08;-104.34;0.0;868.14;50.7;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;461814;2014-11-08 14:00:48:818
2.0877;9.6247;-0.6129;2.5986;9.4336;-0.6522;-0.53;0.1528;0.0967;-0.0275;-0.0247;0.0116;0.0;-31.74;-17.28;2.76;349.02;-74.08;-104.34;0.0;868.14;50.7;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;453008;2014-11-08 14:00:48:822
2.0686;9.5864;-0.5746;2.5766;9.4442;-0.5818;-0.5271;0.1805;0.0167;-0.0235;-0.0547;0.0024;0.0;-32.16;-17.28;2.4;348.87;-74.37;-102.72;0.0;868.11;49.679;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;462315;2014-11-08 14:00:49:319
2.0686;9.5864;-0.5746;2.5766;9.4442;-0.5818;-0.5271;0.1805;0.0167;-0.0235;-0.0547;0.0024;0.0;-32.16;-17.28;2.4;348.87;-74.37;-102.72;0.0;868.11;49.679;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;453508;2014-11-08 14:00:49:322
1.9537;9.6247;-0.6033;2.5604;9.4484;-0.5856;-0.578;0.1667;0.0206;-0.0144;-0.0751;0.0031;0.0;-32.1;-17.46;2.34;348.69;-74.46;-102.88;0.0;868.07;47.886;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;462815;2014-11-08 14:00:49:819
1.9537;9.6247;-0.6033;2.5604;9.4484;-0.5856;-0.578;0.1667;0.0206;-0.0144;-0.0751;0.0031;0.0;-32.1;-17.46;2.34;348.69;-74.46;-102.88;0.0;868.07;47.886;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;454009;2014-11-08 14:00:49:823
1.9154;9.6534;-0.6033;2.469;9.4706;-0.6186;-0.5536;0.1829;0.0153;-0.0229;-0.0101;0.011;0.0;-31.8;-17.82;2.58;349.64;-74.91;-103.86;0.0;868.07;47.886;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;463316;2014-11-08 14:00:50:320
1.9154;9.6534;-0.6033;2.469;9.4706;-0.6186;-0.5536;0.1829;0.0153;-0.0229;-0.0101;0.011;0.0;-31.8;-17.82;2.58;349.64;-74.91;-103.86;0.0;868.07;47.886;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;454509;2014-11-08 14:00:50:323
1.992;9.6055;-0.5555;2.4068;9.4866;-0.618;-0.434;0.1094;-0.014;-0.0177;-0.0064;0.0156;0.0;-31.5;-18.12;2.52;349.21;-75.32;-104.4;0.0;868.13;48.153;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;463816;2014-11-08 14:00:50:820
1.992;9.6055;-0.5555;2.4068;9.4866;-0.618;-0.434;0.1094;-0.014;-0.0177;-0.0064;0.0156;0.0;-31.5;-18.12;2.52;349.21;-75.32;-104.4;0.0;868.13;48.153;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;455009;2014-11-08 14:00:50:823
1.9824;9.6438;-0.5746;2.3695;9.4967;-0.6065;-0.4062;0.1279;0.0127;-0.0226;-0.0345;0.0095;0.0;-31.62;-18.06;2.46;346.83;-75.58;-104.52;0.0;868.05;52.617;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;464317;2014-11-08 14:00:51:321
1.9824;9.6438;-0.5746;2.3695;9.4967;-0.6065;-0.4062;0.1279;0.0127;-0.0226;-0.0345;0.0095;0.0;-31.62;-18.06;2.46;346.83;-75.58;-104.52;0.0;868.05;52.617;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;455510;2014-11-08 14:00:51:324
1.9537;9.6247;-0.6129;2.366;9.4992;-0.5812;-0.4123;0.1063;-0.0317;-0.0199;-0.036;0.0067;0.0;-31.68;-17.64;2.04;347.7;-75.66;-103.81;0.0;868.05;49.434;19.51996;-96.91562;;;169.35483;0 / 0;89.4;85.0;4.068;464818;2014-11-08 14:00:51:822
